geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,elec_value_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,ind_val_add_2019bln_inp,ind_val_add_nom_bln_inp,pcap_emis_int_inp,pop_inp,rba_inflator_inp,resi_emis_int_inp
NSW,Agriculture,2008,,,,,,,,,,,,
NSW,Agriculture,2009,,,,2.676562509472969,17.659209999999998,6.597720000000001,,5364.0,,,,
NSW,Agriculture,2010,,,,2.2744223499973377,17.088189999999997,7.513199999999999,,6261.0,,,,
NSW,Agriculture,2011,,,,2.2849612062799953,18.53003,8.10956,,6991.0,,,,
NSW,Agriculture,2012,,,,2.3419329790589893,19.30268,8.242199999999999,,7230.0,,,,
NSW,Agriculture,2013,,,,2.4479191299682403,19.254009999999997,7.865460000000001,,7086.0,,,,
NSW,Agriculture,2014,,,,2.3906405664851427,18.27316,7.643625000000001,,7012.5,,,,
NSW,Agriculture,2015,,,,2.07000628656158,18.225360000000002,8.804495000000001,,8228.5,,,,
NSW,Agriculture,2016,,,,1.7192177749879995,18.62463,10.833200000000001,,10220.0,,,,
NSW,Agriculture,2017,,,,1.7510609183655794,20.218799999999998,11.5466,,11102.5,,,,
NSW,Agriculture,2018,,,,1.7914296117836606,17.95738,10.024049999999999,,9827.5,,,,
NSW,Agriculture,2019,,,,,,,,,,,,
NSW,Agriculture,2020,,,,,,,,,,,,
NSW,Agriculture,2021,,,,,,,,,,,,
NSW,Agriculture,2022,,,,,,,,,,,,
NSW,Agriculture,2023,,,,,,,,,,,,
NSW,Agriculture,2024,,,,,,,,,,,,
NSW,Agriculture,2025,,,,,,,,,,,,
NSW,Agriculture,2026,,,,,,,,,,,,
NSW,Agriculture,2027,,,,,,,,,,,,
NSW,Agriculture,2028,,,,,,,,,,,,
NSW,Agriculture,2029,,,,,,,,,,,,
NSW,Agriculture,2030,,,,,,,,,,,,
NSW,Agriculture,2031,,,,,,,,,,,,
NSW,Agriculture,2032,,,,,,,,,,,,
NSW,Agriculture,2033,,,,,,,,,,,,
NSW,Agriculture,2034,,,,,,,,,,,,
NSW,Agriculture,2035,,,,,,,,,,,,
NSW,Agriculture,2036,,,,,,,,,,,,
NSW,Agriculture,2037,,,,,,,,,,,,
NSW,Agriculture,2038,,,,,,,,,,,,
NSW,Agriculture,2039,,,,,,,,,,,,
NSW,Agriculture,2040,,,,,,,,,,,,
NSW,Agriculture,2041,,,,,,,,,,,,
NSW,Agriculture,2042,,,,,,,,,,,,
NSW,Agriculture,2043,,,,,,,,,,,,
NSW,Agriculture,2044,,,,,,,,,,,,
NSW,Agriculture,2045,,,,,,,,,,,,
NSW,Agriculture,2046,,,,,,,,,,,,
NSW,Agriculture,2047,,,,,,,,,,,,
NSW,Agriculture,2048,,,,,,,,,,,,
NSW,Agriculture,2049,,,,,,,,,,,,
NSW,Agriculture,2050,,,,,,,,,,,,
NSW,Commercial Transport,1990,,,,,,,,,,,,
NSW,Commercial Transport,2005,,,,,6.244,,,,,,,
NSW,Commercial Transport,2006,,,,,,,,,,,,
NSW,Commercial Transport,2007,,,,,,,,,,,,
NSW,Commercial Transport,2008,,,,,,,,,,,,
NSW,Commercial Transport,2009,,,,0.27031639181582495,7.17096,26.528025,,21567.5,,,,
NSW,Commercial Transport,2010,,,,0.27075585536394764,7.55711,27.91116,,22692.0,,,,
NSW,Commercial Transport,2011,,,,0.24615180604973846,7.462140000000001,30.315195,,24646.5,,,,
NSW,Commercial Transport,2012,,,,0.23048342068004737,7.51771,32.61714,,26518.0,,,,
NSW,Commercial Transport,2013,,,,0.22839727284678277,7.57496,33.16572,,26964.0,,,,
NSW,Commercial Transport,2014,,,,0.22132318785228086,7.44937,33.658335,,27364.5,,,,
NSW,Commercial Transport,2015,,,,0.23489317417959837,8.18882,34.86189,,28343.0,,,,
NSW,Commercial Transport,2016,,,,0.23943909969326202,8.60102,35.921535,,29204.5,,,,
NSW,Commercial Transport,2017,,,,0.24082853290844464,8.842139999999999,36.7155,,29850.0,,,,
NSW,Commercial Transport,2018,,,,0.27507893274794365,8.526,30.99474,,30387.0,,,,
NSW,Commercial Transport,2019,,,,,,,,,,,,
NSW,Commercial Transport,2020,,,,,,,,,,,,
NSW,Commercial Transport,2021,,,,,,,,,,,,
NSW,Commercial Transport,2022,,,,,,,,,,,,
NSW,Commercial Transport,2023,,,,,,,,,,,,
NSW,Commercial Transport,2024,,,,,,,,,,,,
NSW,Commercial Transport,2025,,,,,,,,,,,,
NSW,Commercial Transport,2026,,,,,,,,,,,,
NSW,Commercial Transport,2027,,,,,,,,,,,,
NSW,Commercial Transport,2028,,,,,,,,,,,,
NSW,Commercial Transport,2029,,,,,,,,,,,,
NSW,Commercial Transport,2030,,,,,,,,,,,,
NSW,Commercial Transport,2031,,,,,,,,,,,,
NSW,Commercial Transport,2032,,,,,,,,,,,,
NSW,Commercial Transport,2033,,,,,,,,,,,,
NSW,Commercial Transport,2034,,,,,,,,,,,,
NSW,Commercial Transport,2035,,,,,,,,,,,,
NSW,Commercial Transport,2036,,,,,,,,,,,,
NSW,Commercial Transport,2037,,,,,,,,,,,,
NSW,Commercial Transport,2038,,,,,,,,,,,,
NSW,Commercial Transport,2039,,,,,,,,,,,,
NSW,Commercial Transport,2040,,,,,,,,,,,,
NSW,Commercial Transport,2041,,,,,,,,,,,,
NSW,Commercial Transport,2042,,,,,,,,,,,,
NSW,Commercial Transport,2043,,,,,,,,,,,,
NSW,Commercial Transport,2044,,,,,,,,,,,,
NSW,Commercial Transport,2045,,,,,,,,,,,,
NSW,Commercial Transport,2046,,,,,,,,,,,,
NSW,Commercial Transport,2047,,,,,,,,,,,,
NSW,Commercial Transport,2048,,,,,,,,,,,,
NSW,Commercial Transport,2049,,,,,,,,,,,,
NSW,Commercial Transport,2050,,,,,,,,,,,,
NSW,Construction,1990,,,,,,,,,,,,
NSW,Construction,2005,,,,,1.733,,,,,,,
NSW,Construction,2006,,,,,,,,,,,,
NSW,Construction,2007,,,,,,,,,,,,
NSW,Construction,2008,,,,,,,,,,,,
NSW,Construction,2009,,,,0.05678945629727583,1.75602,30.921585,,25139.5,,,,
NSW,Construction,2010,,,,0.05238457500447326,1.7683,33.75612,,27444.0,,,,
NSW,Construction,2011,,,,0.052131650002405855,1.8364200000000002,35.226585,,28639.5,,,,
NSW,Construction,2012,,,,0.05085854320865,1.8429,36.235800000000005,,29460.0,,,,
NSW,Construction,2013,,,,0.049850245623738736,1.91431,38.40121499999999,,31220.5,,,,
NSW,Construction,2014,,,,0.04803244919863462,1.9854100000000001,41.334765,,33605.5,,,,
NSW,Construction,2015,,,,0.04185263104028614,1.86474,44.554905,,36223.5,,,,
NSW,Construction,2016,,,,0.0426329316436195,2.07216,48.60468,,39516.0,,,,
NSW,Construction,2017,,,,0.04190099109897008,2.20715,52.675365,,42825.5,,,,
NSW,Construction,2018,,,,0.05382628673143706,2.528,46.965900000000005,,46045.0,,,,
NSW,Construction,2019,,,,,,,,,,,,
NSW,Construction,2020,,,,,,,,,,,,
NSW,Construction,2021,,,,,,,,,,,,
NSW,Construction,2022,,,,,,,,,,,,
NSW,Construction,2023,,,,,,,,,,,,
NSW,Construction,2024,,,,,,,,,,,,
NSW,Construction,2025,,,,,,,,,,,,
NSW,Construction,2026,,,,,,,,,,,,
NSW,Construction,2027,,,,,,,,,,,,
NSW,Construction,2028,,,,,,,,,,,,
NSW,Construction,2029,,,,,,,,,,,,
NSW,Construction,2030,,,,,,,,,,,,
NSW,Construction,2031,,,,,,,,,,,,
NSW,Construction,2032,,,,,,,,,,,,
NSW,Construction,2033,,,,,,,,,,,,
NSW,Construction,2034,,,,,,,,,,,,
NSW,Construction,2035,,,,,,,,,,,,
NSW,Construction,2036,,,,,,,,,,,,
NSW,Construction,2037,,,,,,,,,,,,
NSW,Construction,2038,,,,,,,,,,,,
NSW,Construction,2039,,,,,,,,,,,,
NSW,Construction,2040,,,,,,,,,,,,
NSW,Construction,2041,,,,,,,,,,,,
NSW,Construction,2042,,,,,,,,,,,,
NSW,Construction,2043,,,,,,,,,,,,
NSW,Construction,2044,,,,,,,,,,,,
NSW,Construction,2045,,,,,,,,,,,,
NSW,Construction,2046,,,,,,,,,,,,
NSW,Construction,2047,,,,,,,,,,,,
NSW,Construction,2048,,,,,,,,,,,,
NSW,Construction,2049,,,,,,,,,,,,
NSW,Construction,2050,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",1990,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2005,,,,,63.504,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2006,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2007,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2008,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2009,,,,6.557641387232671,68.21734,10.402725,,8457.5,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2010,,,,5.514164215959042,64.66022,11.726205,,9533.5,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2011,,,,4.495663112549044,60.361830000000005,13.426680000000001,,10916.0,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2012,,,,3.785481456584131,59.46592,15.708945,,12771.5,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2013,,,,3.392942151586446,56.65489,16.697864999999997,,13575.5,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2014,,,,3.5864700586341907,55.41107,15.45003,,12561.0,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2015,,,,3.7569678049356807,52.151089999999996,13.881165,,11285.5,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2016,,,,4.034106291801835,55.40018,13.732949999999999,,11165.0,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2017,,,,3.72149867903688,54.46471,14.635155000000001,,11898.5,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2018,,,,4.219089391113447,54.426,12.89994,,12647.0,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2019,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2020,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2021,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2022,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2023,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2024,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2025,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2026,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2027,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2028,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2029,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2030,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2031,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2032,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2033,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2034,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2035,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2036,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2037,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2038,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2039,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2040,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2041,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2042,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2043,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2044,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2045,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2046,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2047,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2048,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2049,,,,,,,,,,,,
NSW,"Electricity generation, Gas, Water & Waste Services",2050,,,,,,,,,,,,
NSW,LULUCF,1990,,,,,,,,,,,,
NSW,LULUCF,2005,,,,,2.245,,,,,,,
NSW,LULUCF,2006,,,,,,,,,,,,
NSW,LULUCF,2007,,,,,,,,,,,,
NSW,LULUCF,2008,,,,,,,,,,,,
NSW,LULUCF,2009,,,,,-3.09416,,,,,,,
NSW,LULUCF,2010,,,,,-10.847700000000001,,,,,,,
NSW,LULUCF,2011,,,,,-7.87305,,,,,,,
NSW,LULUCF,2012,,,,,-4.729229999999999,,,,,,,
NSW,LULUCF,2013,,,,,-6.716600000000001,,,,,,,
NSW,LULUCF,2014,,,,,-1.9700199999999999,,,,,,,
NSW,LULUCF,2015,,,,,-6.57719,,,,,,,
NSW,LULUCF,2016,,,,,-15.0959,,,,,,,
NSW,LULUCF,2017,,,,,-14.29266,,,,,,,
NSW,LULUCF,2018,,,,,-13.2823,,,,,,,
NSW,LULUCF,2019,,,,,,,,,,,,
NSW,LULUCF,2020,,,,,,,,,,,,
NSW,LULUCF,2021,,,,,,,,,,,,
NSW,LULUCF,2022,,,,,,,,,,,,
NSW,LULUCF,2023,,,,,,,,,,,,
NSW,LULUCF,2024,,,,,,,,,,,,
NSW,LULUCF,2025,,,,,,,,,,,,
NSW,LULUCF,2026,,,,,,,,,,,,
NSW,LULUCF,2027,,,,,,,,,,,,
NSW,LULUCF,2028,,,,,,,,,,,,
NSW,LULUCF,2029,,,,,,,,,,,,
NSW,LULUCF,2030,,,,,,,,,,,,
NSW,LULUCF,2031,,,,,,,,,,,,
NSW,LULUCF,2032,,,,,,,,,,,,
NSW,LULUCF,2033,,,,,,,,,,,,
NSW,LULUCF,2034,,,,,,,,,,,,
NSW,LULUCF,2035,,,,,,,,,,,,
NSW,LULUCF,2036,,,,,,,,,,,,
NSW,LULUCF,2037,,,,,,,,,,,,
NSW,LULUCF,2038,,,,,,,,,,,,
NSW,LULUCF,2039,,,,,,,,,,,,
NSW,LULUCF,2040,,,,,,,,,,,,
NSW,LULUCF,2041,,,,,,,,,,,,
NSW,LULUCF,2042,,,,,,,,,,,,
NSW,LULUCF,2043,,,,,,,,,,,,
NSW,LULUCF,2044,,,,,,,,,,,,
NSW,LULUCF,2045,,,,,,,,,,,,
NSW,LULUCF,2046,,,,,,,,,,,,
NSW,LULUCF,2047,,,,,,,,,,,,
NSW,LULUCF,2048,,,,,,,,,,,,
NSW,LULUCF,2049,,,,,,,,,,,,
NSW,LULUCF,2050,,,,,,,,,,,,
NSW,Manufacturing,1990,,,,,,,,,,,,
NSW,Manufacturing,2005,,,,,23.111,,,,,,,
NSW,Manufacturing,2006,,,,,,,,,,,,
NSW,Manufacturing,2007,,,,,,,,,,,,
NSW,Manufacturing,2008,,,,,,,,,,,,
NSW,Manufacturing,2009,,,,0.5066567646445695,19.443459999999998,38.376,,31200.0,,,,
NSW,Manufacturing,2010,,,,0.5700836493808404,21.749209999999998,38.150909999999996,,31017.0,,,,
NSW,Manufacturing,2011,,,,0.5783677694660565,22.22532,38.427659999999996,,31242.0,,,,
NSW,Manufacturing,2012,,,,0.4959373095369034,18.99183,38.29482,,31134.0,,,,
NSW,Manufacturing,2013,,,,0.4622820536427915,17.32261,37.47195,,30465.0,,,,
NSW,Manufacturing,2014,,,,0.41609863690562526,15.27599,36.712425,,29847.5,,,,
NSW,Manufacturing,2015,,,,0.40821733416201633,14.89652,36.49164,,29668.0,,,,
NSW,Manufacturing,2016,,,,0.39747824865660036,14.68797,36.95289,,30043.0,,,,
NSW,Manufacturing,2017,,,,0.38674255284579073,14.74578,38.128155,,30998.5,,,,
NSW,Manufacturing,2018,,,,0.5125891842144671,16.67,32.521170000000005,,31883.5,,,,
NSW,Manufacturing,2019,,,,,,,,,,,,
NSW,Manufacturing,2020,,,,,,,,,,,,
NSW,Manufacturing,2021,,,,,,,,,,,,
NSW,Manufacturing,2022,,,,,,,,,,,,
NSW,Manufacturing,2023,,,,,,,,,,,,
NSW,Manufacturing,2024,,,,,,,,,,,,
NSW,Manufacturing,2025,,,,,,,,,,,,
NSW,Manufacturing,2026,,,,,,,,,,,,
NSW,Manufacturing,2027,,,,,,,,,,,,
NSW,Manufacturing,2028,,,,,,,,,,,,
NSW,Manufacturing,2029,,,,,,,,,,,,
NSW,Manufacturing,2030,,,,,,,,,,,,
NSW,Manufacturing,2031,,,,,,,,,,,,
NSW,Manufacturing,2032,,,,,,,,,,,,
NSW,Manufacturing,2033,,,,,,,,,,,,
NSW,Manufacturing,2034,,,,,,,,,,,,
NSW,Manufacturing,2035,,,,,,,,,,,,
NSW,Manufacturing,2036,,,,,,,,,,,,
NSW,Manufacturing,2037,,,,,,,,,,,,
NSW,Manufacturing,2038,,,,,,,,,,,,
NSW,Manufacturing,2039,,,,,,,,,,,,
NSW,Manufacturing,2040,,,,,,,,,,,,
NSW,Manufacturing,2041,,,,,,,,,,,,
NSW,Manufacturing,2042,,,,,,,,,,,,
NSW,Manufacturing,2043,,,,,,,,,,,,
NSW,Manufacturing,2044,,,,,,,,,,,,
NSW,Manufacturing,2045,,,,,,,,,,,,
NSW,Manufacturing,2046,,,,,,,,,,,,
NSW,Manufacturing,2047,,,,,,,,,,,,
NSW,Manufacturing,2048,,,,,,,,,,,,
NSW,Manufacturing,2049,,,,,,,,,,,,
NSW,Manufacturing,2050,,,,,,,,,,,,
NSW,Mining,1990,,,,,,,,,,,,
NSW,Mining,2005,,,,,18.828,,,,,,,
NSW,Mining,2006,,,,,,,,,,,,
NSW,Mining,2007,,,,,,,,,,,,
NSW,Mining,2008,,,,,,,,,,,,
NSW,Mining,2009,,,,1.2830552157153152,20.167279999999998,15.71817,,12779.0,,,,
NSW,Mining,2010,,,,1.2810254268099293,18.21622,14.220030000000001,,11561.0,,,,
NSW,Mining,2011,,,,1.2115031282060518,19.171509999999998,15.824565,,12865.5,,,,
NSW,Mining,2012,,,,1.2611138016841739,18.47521,14.649914999999998,,11910.5,,,,
NSW,Mining,2013,,,,1.3037965378965368,17.47118,13.400235,,10894.5,,,,
NSW,Mining,2014,,,,1.3444426393293765,17.13031,12.74157,,10359.0,,,,
NSW,Mining,2015,,,,1.5248146516965706,18.33229,12.022635000000001,,9774.5,,,,
NSW,Mining,2016,,,,1.1184938607264285,18.401310000000002,16.451864999999998,,13375.5,,,,
NSW,Mining,2017,,,,0.788845591872814,17.16571,21.760544999999997,,17691.5,,,,
NSW,Mining,2018,,,,0.9681968486059156,18.379,18.98271,,18610.5,,,,
NSW,Mining,2019,,,,,,,,,,,,
NSW,Mining,2020,,,,,,,,,,,,
NSW,Mining,2021,,,,,,,,,,,,
NSW,Mining,2022,,,,,,,,,,,,
NSW,Mining,2023,,,,,,,,,,,,
NSW,Mining,2024,,,,,,,,,,,,
NSW,Mining,2025,,,,,,,,,,,,
NSW,Mining,2026,,,,,,,,,,,,
NSW,Mining,2027,,,,,,,,,,,,
NSW,Mining,2028,,,,,,,,,,,,
NSW,Mining,2029,,,,,,,,,,,,
NSW,Mining,2030,,,,,,,,,,,,
NSW,Mining,2031,,,,,,,,,,,,
NSW,Mining,2032,,,,,,,,,,,,
NSW,Mining,2033,,,,,,,,,,,,
NSW,Mining,2034,,,,,,,,,,,,
NSW,Mining,2035,,,,,,,,,,,,
NSW,Mining,2036,,,,,,,,,,,,
NSW,Mining,2037,,,,,,,,,,,,
NSW,Mining,2038,,,,,,,,,,,,
NSW,Mining,2039,,,,,,,,,,,,
NSW,Mining,2040,,,,,,,,,,,,
NSW,Mining,2041,,,,,,,,,,,,
NSW,Mining,2042,,,,,,,,,,,,
NSW,Mining,2043,,,,,,,,,,,,
NSW,Mining,2044,,,,,,,,,,,,
NSW,Mining,2045,,,,,,,,,,,,
NSW,Mining,2046,,,,,,,,,,,,
NSW,Mining,2047,,,,,,,,,,,,
NSW,Mining,2048,,,,,,,,,,,,
NSW,Mining,2049,,,,,,,,,,,,
NSW,Mining,2050,,,,,,,,,,,,
NSW,Overall,1990,,,,,,,,,,,,
NSW,Overall,2005,,,,,,,,,,,,
NSW,Overall,2006,,,,,,,,,,,,
NSW,Overall,2007,,,,,,,,,,,,
NSW,Overall,2008,,,,,,,,,,,,
NSW,Overall,2009,,,,,,,,,21.735331039992175,7.053755,1.23,2.5224423020079376
NSW,Overall,2010,,,,,,,,,20.00227174365213,7.144292,1.2,2.5335092686581118
NSW,Overall,2011,,,,,,,,,20.068990510393462,7.218529,1.16,2.556705112634444
NSW,Overall,2012,,,,,,,,,19.684935223960206,7.304244,1.14,2.4990375458432115
NSW,Overall,2013,,,,,,,,,18.48093849405297,7.404032,1.11,2.470732163232142
NSW,Overall,2014,,,,,,,,,18.314543815401326,7.508353,1.09,2.462518744124044
NSW,Overall,2015,,,,,,,,,17.315706533784443,7.616168,1.07,2.55325644077179
NSW,Overall,2016,,,,,,,,,16.32077557870583,7.732858,1.06,2.384684937962135
NSW,Overall,2017,,,,,,,,,16.20907043705825,7.867052,1.04,2.4052338792218477
NSW,Overall,2018,,,,,,,,,16.567016663992074,8.001204,1.02,2.4357584183580374
NSW,Overall,2019,,,,,,,,,,8.138816,,
NSW,Overall,2020,,,,,,,,,,8.275674,,
NSW,Overall,2021,,,,,,,,,,8.41028,,
NSW,Overall,2022,,,,,,,,,,8.542528,,
NSW,Overall,2023,,,,,,,,,,8.671694,,
NSW,Overall,2024,,,,,,,,,,8.797483,,
NSW,Overall,2025,,,,,,,,,,8.919389,,
NSW,Overall,2026,,,,,,,,,,9.038063,,
NSW,Overall,2027,,,,,,,,,,9.152348,,
NSW,Overall,2028,,,,,,,,,,9.265948,,
NSW,Overall,2029,,,,,,,,,,9.378639,,
NSW,Overall,2030,,,,,,,,,,9.490274,,
NSW,Overall,2031,,,,,,,,,,9.600745,,
NSW,Overall,2032,,,,,,,,,,9.709902,,
NSW,Overall,2033,,,,,,,,,,9.817706,,
NSW,Overall,2034,,,,,,,,,,9.924172,,
NSW,Overall,2035,,,,,,,,,,10.029352,,
NSW,Overall,2036,,,,,,,,,,10.133334,,
NSW,Overall,2037,,,,,,,,,,10.236245,,
NSW,Overall,2038,,,,,,,,,,10.338213,,
NSW,Overall,2039,,,,,,,,,,10.439335,,
NSW,Overall,2040,,,,,,,,,,10.539716,,
NSW,Overall,2041,,,,,,,,,,10.639457,,
NSW,Overall,2042,,,,,,,,,,10.738637,,
NSW,Overall,2043,,,,,,,,,,10.837343,,
NSW,Overall,2044,,,,,,,,,,10.935629,,
NSW,Overall,2045,,,,,,,,,,11.033558,,
NSW,Overall,2046,,,,,,,,,,11.131195,,
NSW,Overall,2047,,,,,,,,,,11.228604,,
NSW,Overall,2048,,,,,,,,,,11.325872,,
NSW,Overall,2049,,,,,,,,,,11.423064,,
NSW,Overall,2050,,,,,,,,,,11.520244,,
NSW,Residential,1990,,,,,,,,,,,,
NSW,Residential,2005,,,,,17.471,,,,,,,
NSW,Residential,2006,,,,,,,,,,,,
NSW,Residential,2007,,,,,,,,,,,,
NSW,Residential,2008,,,,,,,,,,,,
NSW,Residential,2009,,,,,17.79269,,,,,,,
NSW,Residential,2010,,,,,18.10013,,,,,,,
NSW,Residential,2011,,,,,18.455650000000002,,,,,,,
NSW,Residential,2012,,,,,18.253580000000003,,,,,,,
NSW,Residential,2013,,,,,18.293380000000003,,,,,,,
NSW,Residential,2014,,,,,18.489459999999998,,,,,,,
NSW,Residential,2015,,,,,19.44603,,,,,,,
NSW,Residential,2016,,,,,18.44043,,,,,,,
NSW,Residential,2017,,,,,18.922099999999997,,,,,,,
NSW,Residential,2018,,,,,19.489,,,,,,,
NSW,Residential,2019,,,,,,,,,,,,
NSW,Residential,2020,,,,,,,,,,,,
NSW,Residential,2021,,,,,,,,,,,,
NSW,Residential,2022,,,,,,,,,,,,
NSW,Residential,2023,,,,,,,,,,,,
NSW,Residential,2024,,,,,,,,,,,,
NSW,Residential,2025,,,,,,,,,,,,
NSW,Residential,2026,,,,,,,,,,,,
NSW,Residential,2027,,,,,,,,,,,,
NSW,Residential,2028,,,,,,,,,,,,
NSW,Residential,2029,,,,,,,,,,,,
NSW,Residential,2030,,,,,,,,,,,,
NSW,Residential,2031,,,,,,,,,,,,
NSW,Residential,2032,,,,,,,,,,,,
NSW,Residential,2033,,,,,,,,,,,,
NSW,Residential,2034,,,,,,,,,,,,
NSW,Residential,2035,,,,,,,,,,,,
NSW,Residential,2036,,,,,,,,,,,,
NSW,Residential,2037,,,,,,,,,,,,
NSW,Residential,2038,,,,,,,,,,,,
NSW,Residential,2039,,,,,,,,,,,,
NSW,Residential,2040,,,,,,,,,,,,
NSW,Residential,2041,,,,,,,,,,,,
NSW,Residential,2042,,,,,,,,,,,,
NSW,Residential,2043,,,,,,,,,,,,
NSW,Residential,2044,,,,,,,,,,,,
NSW,Residential,2045,,,,,,,,,,,,
NSW,Residential,2046,,,,,,,,,,,,
NSW,Residential,2047,,,,,,,,,,,,
NSW,Residential,2048,,,,,,,,,,,,
NSW,Residential,2049,,,,,,,,,,,,
NSW,Residential,2050,,,,,,,,,,,,
NSW,Services,1990,,,,,,,,,,,,
NSW,Services,2005,,,,,3.556,,,,,,,
NSW,Services,2006,,,,,,,,,,,,
NSW,Services,2007,,,,,,,,,,,,
NSW,Services,2008,,,,,,,,,,,,
NSW,Services,2009,,,,0.014531795533359839,4.2029,289.22096999999997,,235139.0,,,,
NSW,Services,2010,,,,0.014977920644007806,4.610390000000001,307.81242,,250254.0,,,,
NSW,Services,2011,,,,0.0143331488131914,4.69874,327.82329,,266523.0,,,,
NSW,Services,2012,,,,0.013596385280183927,4.6629700000000005,342.956595,,278826.5,,,,
NSW,Services,2013,,,,0.01427004977113477,5.06472,354.919575,,288552.5,,,,
NSW,Services,2014,,,,0.014754931833624219,5.46731,370.54119000000003,,301253.0,,,,
NSW,Services,2015,,,,0.013794741768201339,5.35167,387.949995,,315406.5,,,,
NSW,Services,2016,,,,0.012512525156187415,5.074439999999999,405.548835,,329714.5,,,,
NSW,Services,2017,,,,0.012362218783786837,5.24387,424.18518,,344866.0,,,,
NSW,Services,2018,,,,0.021389365364227596,7.863,367.61259,,360404.5,,,,
NSW,Services,2019,,,,,,,,,,,,
NSW,Services,2020,,,,,,,,,,,,
NSW,Services,2021,,,,,,,,,,,,
NSW,Services,2022,,,,,,,,,,,,
NSW,Services,2023,,,,,,,,,,,,
NSW,Services,2024,,,,,,,,,,,,
NSW,Services,2025,,,,,,,,,,,,
NSW,Services,2026,,,,,,,,,,,,
NSW,Services,2027,,,,,,,,,,,,
NSW,Services,2028,,,,,,,,,,,,
NSW,Services,2029,,,,,,,,,,,,
NSW,Services,2030,,,,,,,,,,,,
NSW,Services,2031,,,,,,,,,,,,
NSW,Services,2032,,,,,,,,,,,,
NSW,Services,2033,,,,,,,,,,,,
NSW,Services,2034,,,,,,,,,,,,
NSW,Services,2035,,,,,,,,,,,,
NSW,Services,2036,,,,,,,,,,,,
NSW,Services,2037,,,,,,,,,,,,
NSW,Services,2038,,,,,,,,,,,,
NSW,Services,2039,,,,,,,,,,,,
NSW,Services,2040,,,,,,,,,,,,
NSW,Services,2041,,,,,,,,,,,,
NSW,Services,2042,,,,,,,,,,,,
NSW,Services,2043,,,,,,,,,,,,
NSW,Services,2044,,,,,,,,,,,,
